Student_ID,Age,Gender,Department,CGPA,Sleep_Duration,Study_Hours,Social_Media_Hours,Physical_Activity,Stress_Level,Depression
6644,20,Female,Arts,1.9,6.9,6.2,6.3,120,5,False
6645,19,Female,Business,2.62,9.6,2.0,1.7,46,6,False
6646,23,Female,Engineering,3.8,5.7,4.5,3.3,12,3,False
6647,18,Male,Science,2.33,6.8,2.6,0.9,26,5,False
6648,18,Female,Arts,3.03,8.5,4.1,6.8,92,4,False
6649,23,Male,Engineering,2.6,5.8,2.1,4.7,63,4,False
6650,18,Male,Engineering,2.3,5.1,0.9,4.5,129,3,False
6651,19,Male,Medical,2.83,8.3,0.6,3.8,25,6,False
6652,24,Male,Engineering,3.05,5.7,3.8,4.0,136,3,False
6653,23,Female,Arts,2.72,5.5,2.5,2.8,96,3,True
6654,18,Female,Business,3.6,5.3,7.1,4.6,24,6,True
6655,22,Male,Engineering,2.43,7.6,5.3,2.8,7,6,False
6656,23,Male,Business,2.99,3.7,4.0,3.3,53,7,False
6657,22,Male,Business,2.61,7.5,2.0,3.7,51,3,False
6658,22,Female,Engineering,3.71,8.3,3.8,4.4,85,5,False
6659,19,Female,Medical,3.07,8.6,7.1,0.0,63,5,False
6660,18,Male,Arts,2.17,7.8,1.6,4.8,42,3,True
6661,19,Male,Science,3.19,6.2,7.2,4.2,73,2,False
6662,24,Female,Business,2.91,6.7,2.5,3.7,20,6,False
6663,21,Female,Medical,3.26,7.2,9.0,2.2,34,3,False
6664,23,Male,Medical,2.56,5.3,5.0,3.9,88,5,False
6665,21,Male,Medical,2.42,6.7,5.8,5.1,102,5,False
6666,20,Female,Engineering,2.84,5.9,3.8,3.4,135,5,False
6667,20,Female,Medical,3.55,7.9,4.2,3.8,22,3,False
6668,22,Male,Engineering,2.39,6.6,3.8,4.6,124,3,False
6669,19,Male,Business,2.43,9.0,6.6,1.3,60,5,False
6670,18,Female,Science,3.52,7.4,6.2,4.3,6,3,False
6671,21,Male,Business,3.17,8.7,8.2,3.1,79,2,True
6672,24,Male,Engineering,3.57,9.3,4.9,5.4,33,4,False
6673,20,Male,Business,3.26,4.8,5.1,3.7,119,5,False
6674,21,Male,Engineering,3.59,6.0,4.4,1.3,105,5,False
6675,23,Female,Arts,3.36,5.1,3.8,2.4,145,2,False
6676,23,Female,Medical,2.86,5.6,3.0,3.0,55,4,False
6677,20,Female,Science,3.84,6.3,7.8,1.5,137,3,True
6678,23,Male,Business,2.8,7.1,8.1,5.3,73,5,False
6679,20,Female,Business,2.82,7.3,3.5,2.3,75,2,False
6680,24,Female,Business,2.67,5.1,1.8,2.5,142,2,False
6681,22,Male,Business,3.3,5.5,0.6,4.8,142,3,False
6682,19,Male,Engineering,2.2,7.3,0.3,3.4,122,2,False
6683,19,Female,Science,2.28,7.2,3.5,3.2,32,6,False
6684,23,Female,Medical,3.0,5.3,1.4,3.1,44,3,False
6685,21,Female,Business,3.66,9.0,6.0,2.2,42,5,False
6686,18,Female,Science,2.09,6.6,5.8,4.3,114,3,False
6687,22,Female,Engineering,3.34,9.5,5.2,1.1,26,6,False
6688,19,Female,Engineering,2.19,8.0,2.3,3.3,32,4,False
6689,21,Female,Business,2.91,8.6,1.2,4.4,138,2,False
6690,23,Male,Arts,2.92,6.4,6.1,4.2,134,2,False
6691,19,Male,Science,2.26,4.8,4.6,2.8,14,9,True
6692,18,Male,Medical,3.61,7.3,3.8,3.1,34,3,False
6693,24,Female,Business,3.46,5.8,6.3,5.1,47,3,False
6694,20,Female,Arts,3.69,7.5,4.5,4.1,124,3,False
6695,20,Female,Science,3.11,6.7,2.6,1.0,104,2,False
6696,19,Female,Business,3.07,5.8,4.0,3.1,106,4,False
6697,24,Female,Arts,2.91,8.1,6.5,4.6,95,4,False
6698,22,Female,Business,3.75,7.5,4.3,4.5,85,5,False
6699,20,Female,Medical,3.77,5.1,5.1,2.5,0,3,False
6700,18,Female,Science,2.48,5.7,3.7,5.5,134,5,False
6701,23,Male,Science,3.48,6.8,6.4,2.4,35,4,False
6702,19,Male,Engineering,3.02,6.2,6.8,3.6,116,2,False
6703,24,Female,Medical,2.75,6.7,8.6,4.4,7,4,False
6704,21,Male,Medical,2.41,10.1,4.4,5.3,32,3,False
6705,22,Male,Science,2.87,7.5,2.9,4.4,37,6,False
6706,22,Male,Business,2.1,6.4,3.3,3.9,25,6,False
6707,23,Male,Arts,3.09,6.7,5.5,2.2,111,5,False
6708,19,Female,Arts,3.63,9.2,4.3,1.3,105,2,False
6709,18,Female,Science,2.6,7.1,2.3,4.5,109,3,False
6710,20,Male,Medical,2.14,6.9,2.5,3.1,145,4,False
6711,18,Male,Arts,3.5,7.5,7.0,3.6,144,2,False
6712,22,Male,Engineering,2.74,5.4,2.3,3.0,21,5,False
6713,20,Female,Engineering,3.99,7.0,8.7,0.8,132,4,False
6714,24,Male,Arts,2.09,9.5,6.5,4.0,55,3,False
6715,18,Male,Science,2.78,8.4,5.9,3.9,101,2,False
6716,22,Male,Arts,2.98,5.5,3.7,4.7,131,4,False
6717,18,Male,Arts,2.15,7.7,6.3,2.2,10,4,False
6718,22,Male,Medical,3.21,6.8,4.8,4.1,125,2,False
6719,23,Male,Medical,3.3,9.1,3.9,5.0,83,5,False
6720,19,Female,Medical,3.0,8.9,4.4,0.9,4,4,False
6721,23,Male,Medical,3.58,8.4,4.5,4.0,118,3,False
6722,23,Male,Arts,3.29,6.4,3.1,1.4,128,4,False
6723,24,Female,Business,2.42,8.0,5.1,4.5,107,2,False
6724,24,Female,Business,3.05,6.4,5.8,4.5,22,4,False
6725,24,Male,Arts,2.88,8.4,6.5,5.0,130,3,False
6726,22,Female,Medical,2.19,6.6,3.4,5.7,136,4,False
6727,19,Male,Arts,2.52,8.5,2.2,3.3,49,6,False
6728,18,Female,Engineering,2.24,6.3,4.1,3.3,17,6,False
6729,23,Male,Arts,3.47,7.2,1.9,2.4,135,3,False
6730,19,Female,Science,3.45,8.1,5.6,1.1,94,3,False
6731,24,Male,Business,3.12,6.7,3.4,3.0,87,5,False
6732,22,Female,Business,2.56,10.2,5.7,2.7,142,4,False
6733,24,Female,Medical,2.48,7.1,3.7,3.8,149,2,False
6734,20,Female,Engineering,2.63,7.4,4.0,3.7,17,5,False
6735,18,Male,Arts,2.67,8.0,3.5,1.4,116,4,False
6736,22,Female,Science,2.77,9.7,3.0,1.8,141,4,False
6737,22,Female,Engineering,3.09,5.8,7.9,1.9,70,2,False
6738,20,Male,Medical,2.91,6.1,4.6,5.5,15,6,False
6739,21,Male,Science,2.77,6.0,5.1,6.8,103,4,False
6740,21,Female,Arts,2.51,8.5,3.7,3.6,14,5,True
6741,20,Female,Science,3.14,5.6,3.7,2.9,106,3,False
6742,23,Male,Arts,3.72,7.3,6.2,3.2,104,3,False
6743,22,Female,Engineering,3.56,7.2,7.0,4.7,140,5,False
6744,22,Male,Engineering,3.51,9.0,9.0,5.1,145,4,False
6745,19,Female,Business,3.66,6.5,8.5,3.1,63,4,False
6746,18,Female,Arts,3.77,8.1,5.2,2.9,146,2,False
6747,21,Male,Engineering,2.22,10.6,4.0,4.4,97,5,True
6748,20,Female,Engineering,2.08,6.7,3.6,3.6,141,3,False
6749,24,Female,Engineering,2.19,6.2,5.2,6.7,95,3,False
6750,23,Male,Business,2.65,7.9,6.5,3.6,57,5,False
6751,22,Male,Medical,3.79,6.1,3.6,1.6,86,2,False
6752,23,Male,Business,3.48,8.9,3.3,2.1,8,6,False
6753,23,Male,Science,2.89,7.0,4.9,3.5,41,3,False
6754,23,Female,Medical,3.09,9.3,4.5,3.2,59,4,False
6755,24,Male,Medical,2.48,6.0,2.3,3.8,44,3,False
6756,22,Male,Arts,3.3,9.6,6.0,6.5,8,4,True
6757,22,Male,Medical,3.27,5.3,1.6,3.4,84,2,False
6758,20,Male,Arts,3.69,5.3,2.1,0.9,118,3,False
6759,21,Female,Arts,3.33,7.1,1.4,2.7,126,3,False
6760,23,Male,Medical,2.6,8.6,2.2,3.4,85,4,False
6761,22,Male,Business,2.5,7.5,6.5,4.7,112,5,False
6762,21,Male,Medical,2.89,5.5,3.1,1.3,20,5,False
6763,23,Male,Arts,3.05,7.3,2.6,1.1,149,5,False
6764,24,Female,Engineering,3.1,5.6,4.6,4.5,120,4,False
6765,18,Male,Business,3.44,5.4,3.6,2.5,66,2,True
6766,23,Male,Business,2.65,6.8,6.5,3.4,39,3,False
6767,18,Male,Engineering,3.69,5.5,6.2,2.7,85,4,False
6768,18,Male,Science,3.52,5.0,3.9,3.7,61,3,False
6769,18,Female,Engineering,2.88,5.1,1.8,1.4,121,3,False
6770,19,Female,Medical,2.54,6.0,3.5,1.8,64,5,False
6771,19,Female,Medical,3.44,4.9,6.0,6.8,115,7,False
6772,18,Female,Engineering,3.75,6.0,5.0,4.3,24,5,False
6773,23,Female,Engineering,3.52,5.7,4.3,5.8,55,5,False
6774,20,Male,Arts,3.7,7.0,1.2,3.5,134,5,False
6775,21,Male,Medical,2.4,8.3,5.7,2.2,138,3,False
6776,23,Male,Engineering,2.34,4.7,5.6,2.0,32,6,True
6777,24,Female,Arts,3.59,9.9,3.7,6.7,130,5,False
6778,24,Female,Business,3.63,7.5,0.0,2.9,127,3,False
6779,20,Male,Science,2.03,6.3,5.3,2.7,87,3,True
6780,22,Male,Science,3.04,7.9,4.4,4.6,35,4,False
6781,19,Female,Engineering,3.29,7.2,4.8,2.9,94,5,False
6782,19,Male,Science,3.57,7.7,3.2,5.0,85,3,True
6783,21,Female,Medical,2.63,8.6,4.4,2.6,32,5,False
6784,20,Female,Business,2.66,7.7,3.5,2.3,78,3,False
6785,22,Male,Business,2.11,9.1,5.2,2.3,107,2,False
6786,24,Female,Arts,3.02,5.8,2.8,2.2,122,4,False
6787,21,Male,Arts,3.21,9.2,2.0,3.6,28,5,False
6788,23,Female,Science,2.02,7.7,6.4,3.5,139,5,False
6789,22,Male,Business,3.47,6.9,1.3,2.3,108,5,False
6790,18,Male,Science,2.33,6.5,6.2,3.8,35,4,False
6791,20,Male,Arts,2.27,7.5,1.9,4.1,74,5,False
6792,22,Female,Science,3.79,7.6,7.7,1.2,28,5,False
6793,22,Female,Arts,2.5,5.9,3.4,3.7,113,4,False
6794,20,Male,Science,2.63,8.6,5.2,3.7,72,2,False
6795,23,Male,Arts,3.14,4.8,6.8,2.5,37,5,False
6796,20,Male,Medical,2.57,9.0,6.2,4.8,65,5,False
6797,20,Female,Business,2.4,5.4,3.4,4.7,80,2,False
6798,23,Male,Science,3.63,4.4,6.4,4.2,102,7,False
6799,18,Female,Engineering,3.75,10.5,2.3,3.9,87,4,False
6800,18,Male,Science,2.1,6.0,4.1,3.8,22,3,True
6801,20,Female,Business,2.69,6.3,2.7,4.6,133,5,False
6802,19,Female,Science,2.74,6.9,5.3,3.6,0,4,False
6803,21,Female,Arts,3.76,5.1,5.7,1.3,144,5,False
6804,20,Female,Medical,2.62,7.9,4.2,4.6,65,5,False
6805,23,Male,Arts,2.02,6.7,2.6,3.3,56,6,True
6806,20,Male,Business,2.24,7.3,5.9,4.0,146,5,False
6807,18,Male,Engineering,2.92,8.0,0.0,5.0,134,3,False
6808,19,Female,Engineering,3.66,8.0,3.8,4.4,80,3,False
6809,23,Female,Medical,2.45,9.7,6.8,4.1,135,2,False
6810,21,Female,Medical,3.72,5.5,5.2,2.4,94,2,True
6811,21,Female,Science,2.37,7.0,2.6,4.6,21,6,False
6812,24,Male,Engineering,3.05,7.7,0.0,4.5,74,5,False
6813,24,Female,Science,3.53,5.1,2.3,3.3,3,3,False
6814,24,Male,Business,2.77,6.9,6.0,2.9,133,3,False
6815,18,Female,Engineering,2.32,5.2,5.5,0.5,75,3,False
6816,24,Male,Arts,2.1,7.4,4.3,6.0,79,5,False
6817,24,Male,Engineering,2.24,6.8,4.9,3.6,86,5,False
6818,24,Female,Science,2.92,10.2,4.1,1.2,122,5,False
6819,24,Male,Engineering,2.32,4.0,0.8,1.2,140,8,True
6820,21,Male,Business,3.75,6.3,4.5,2.8,141,5,True
6821,24,Female,Medical,3.48,5.9,7.3,4.2,65,3,False
6822,23,Male,Science,3.28,8.7,1.0,2.9,77,5,False
6823,23,Female,Arts,3.47,8.7,4.9,3.8,25,4,False
6824,18,Female,Science,2.51,3.3,0.7,4.7,108,4,False
6825,21,Male,Science,3.19,5.8,5.8,4.7,98,3,False
6826,23,Female,Business,2.0,6.9,1.9,3.4,95,4,False
6827,23,Female,Business,2.66,7.3,2.3,5.0,33,5,False
6828,24,Female,Science,3.3,9.5,3.4,3.8,87,5,False
6829,22,Male,Business,2.72,7.1,2.1,4.6,145,4,False
6830,24,Female,Science,3.6,6.0,3.9,3.4,97,4,False
6831,19,Female,Business,2.77,6.7,8.5,6.4,16,6,False
6832,22,Female,Science,2.15,5.6,6.5,3.9,46,3,False
6833,18,Female,Science,3.47,6.8,4.1,4.4,87,5,False
6834,23,Female,Medical,3.01,6.1,4.6,4.9,96,4,False
6835,23,Female,Engineering,2.37,8.1,5.8,3.2,67,3,True
6836,19,Male,Engineering,2.08,5.5,4.4,2.5,94,3,False
6837,24,Male,Medical,3.08,6.1,4.4,5.9,51,3,False
6838,22,Male,Engineering,2.91,7.4,3.4,2.2,29,5,False
6839,18,Female,Arts,3.42,8.6,6.4,1.2,133,4,False
6840,20,Male,Business,3.45,7.4,3.8,3.7,62,4,False
6841,22,Male,Engineering,2.28,7.4,8.5,2.3,27,6,True
6842,20,Male,Science,2.5,5.3,3.7,3.4,28,4,False
6843,22,Male,Science,3.48,7.0,6.1,2.4,149,2,False
6844,20,Male,Arts,2.3,7.0,4.2,1.0,4,4,False
6845,24,Male,Science,2.45,5.4,2.6,2.7,95,5,False
6846,19,Female,Arts,2.79,7.3,4.6,0.0,5,6,False
6847,23,Female,Engineering,2.54,5.7,7.0,4.1,36,6,False
6848,22,Male,Business,2.59,5.3,5.3,0.9,103,5,False
6849,24,Male,Medical,2.89,7.6,7.2,2.9,118,5,False
6850,18,Female,Engineering,3.33,7.1,4.3,2.2,130,5,False
6851,20,Female,Arts,2.57,3.6,5.8,3.5,14,6,True
6852,23,Male,Business,2.46,5.8,3.1,0.3,115,4,False
6853,18,Female,Science,3.62,5.7,1.5,5.4,116,4,False
6854,19,Male,Business,2.35,4.7,3.9,5.0,37,6,True
6855,22,Female,Science,3.15,6.9,7.6,1.9,34,3,False
6856,23,Female,Medical,2.33,6.4,8.2,2.7,137,4,False
6857,22,Female,Engineering,3.51,6.6,6.6,5.5,19,6,False
6858,23,Male,Business,2.91,7.7,5.3,4.1,58,4,False
6859,24,Female,Engineering,3.13,7.2,6.2,4.0,35,3,False
6860,20,Male,Engineering,3.51,7.6,4.9,1.5,133,5,False
6861,21,Female,Engineering,2.18,7.4,2.2,2.0,107,2,False
6862,24,Male,Arts,3.61,6.4,7.0,5.0,45,6,False
6863,23,Female,Engineering,2.45,7.9,1.9,5.7,85,5,False
6864,24,Male,Business,3.03,6.9,6.9,1.6,142,5,False
6865,18,Female,Engineering,2.27,5.5,1.3,3.4,23,3,False
6866,22,Female,Medical,1.88,3.9,6.8,2.5,34,7,False
6867,19,Male,Science,2.98,8.4,6.8,3.1,72,4,True
6868,20,Male,Engineering,3.65,7.3,3.9,4.6,34,5,False
6869,21,Female,Science,2.53,9.7,4.8,2.9,112,2,False
6870,23,Male,Science,3.31,6.4,3.6,3.9,41,5,False
6871,22,Male,Arts,3.1,8.9,3.9,2.6,146,3,False
6872,20,Female,Business,2.34,8.0,4.3,4.1,43,6,False
6873,23,Male,Medical,3.55,4.8,2.7,3.9,128,6,False
6874,18,Female,Engineering,2.74,9.0,1.7,4.0,102,2,False
6875,18,Male,Arts,3.09,6.8,2.7,6.1,140,3,False
6876,18,Male,Science,3.1,7.2,4.5,2.0,79,5,False
6877,18,Male,Medical,3.87,5.8,9.6,3.0,101,4,False
6878,19,Female,Science,3.15,7.6,5.4,2.0,46,4,False
6879,23,Male,Medical,3.29,6.9,4.7,3.0,92,2,False
6880,19,Male,Business,3.25,4.5,6.6,4.0,15,8,False
6881,23,Male,Business,3.47,7.0,8.3,2.6,120,4,False
6882,24,Female,Arts,2.98,5.0,6.2,0.8,8,4,False
6883,23,Male,Engineering,3.12,4.7,6.1,2.8,17,7,False
6884,20,Female,Engineering,3.04,3.0,3.8,3.9,66,5,False
6885,19,Male,Arts,2.41,6.6,5.6,2.7,75,2,False
6886,20,Male,Arts,2.33,7.3,6.0,4.6,45,6,True
6887,19,Female,Medical,2.76,5.6,4.0,0.9,92,3,False
6888,19,Male,Business,3.34,7.0,4.4,2.0,60,6,False
6889,19,Male,Arts,2.38,6.9,7.1,4.1,138,4,False
6890,22,Female,Science,3.51,5.8,6.0,4.5,48,5,False
6891,20,Male,Medical,2.68,6.9,0.7,4.1,107,2,False
6892,22,Male,Medical,2.46,5.0,5.5,2.9,11,3,False
6893,24,Male,Engineering,2.66,7.2,1.4,3.8,115,4,True
6894,24,Male,Engineering,2.98,7.0,2.6,3.9,25,3,False
6895,23,Female,Arts,2.19,7.5,5.6,1.2,124,4,False
6896,18,Male,Medical,3.14,7.5,3.2,2.5,141,5,False
6897,20,Female,Business,2.74,5.4,4.2,0.0,80,5,False
6898,22,Female,Engineering,2.79,7.6,4.7,3.1,112,2,False
6899,20,Female,Arts,3.79,7.5,2.9,1.6,101,3,False
6900,19,Female,Engineering,3.43,5.1,4.7,1.4,100,5,False
6901,24,Male,Science,3.52,7.7,4.9,1.5,121,3,False
6902,22,Female,Engineering,2.38,6.5,3.1,4.6,48,3,False
6903,20,Female,Engineering,2.54,6.1,4.9,2.0,107,3,False
6904,20,Male,Engineering,3.17,7.1,0.1,9.0,46,6,False
6905,20,Male,Business,3.04,5.8,5.7,3.5,115,3,False
6906,19,Male,Science,2.78,8.1,6.0,0.8,119,5,False
6907,24,Male,Arts,3.39,6.3,6.8,1.9,57,5,True
6908,18,Female,Medical,3.48,11.1,5.0,1.0,110,2,False
6909,18,Female,Science,3.18,6.1,6.9,6.1,118,2,False
6910,19,Male,Arts,2.73,9.1,7.7,4.8,11,5,False
6911,24,Female,Business,2.09,6.6,2.6,2.9,98,3,False
6912,19,Male,Engineering,2.83,8.0,2.8,2.5,20,4,False
6913,19,Male,Science,2.99,6.6,2.2,5.1,49,6,True
6914,22,Male,Science,2.48,6.4,5.0,2.6,143,4,False
6915,22,Female,Science,3.64,6.2,4.3,4.3,125,4,False
6916,21,Male,Medical,2.52,5.8,2.3,3.5,61,2,False
6917,20,Male,Medical,3.78,6.7,2.9,3.7,119,4,False
6918,21,Male,Medical,3.98,5.6,7.2,3.1,137,2,False
6919,22,Female,Medical,3.11,8.4,6.8,4.1,71,3,True
6920,21,Female,Science,3.31,5.4,3.0,3.6,13,3,False
6921,23,Male,Medical,3.0,6.1,3.6,1.4,13,6,False
6922,18,Female,Medical,2.57,8.9,4.3,2.7,39,6,True
6923,18,Female,Medical,3.3,5.3,3.3,1.8,8,6,False
6924,22,Male,Science,3.46,5.8,3.4,2.8,34,3,False
6925,18,Female,Medical,2.36,5.1,3.6,3.4,113,2,False
6926,24,Male,Business,3.18,6.7,5.6,0.8,12,4,False
6927,20,Male,Science,2.51,8.0,7.3,3.1,32,5,False
6928,23,Male,Arts,2.58,4.3,3.2,2.3,109,7,True
6929,18,Female,Engineering,2.17,7.6,6.5,6.0,137,4,False
6930,21,Male,Business,2.65,6.9,5.5,3.1,65,4,False
6931,22,Female,Science,2.26,6.0,6.5,1.8,37,5,True
6932,18,Female,Engineering,3.32,7.5,4.2,2.1,81,2,False
6933,21,Female,Engineering,2.91,6.4,3.0,5.6,143,4,False
6934,22,Female,Business,2.17,9.6,4.7,2.7,25,6,True
6935,18,Male,Engineering,3.45,7.0,5.9,3.1,133,5,False
6936,22,Male,Engineering,2.0,8.0,6.0,2.4,123,3,True
6937,21,Male,Medical,3.68,9.8,6.5,3.5,11,5,False
6938,24,Female,Engineering,2.89,5.2,3.8,2.3,31,4,False
6939,23,Female,Medical,3.09,8.0,0.6,3.7,17,5,True
6940,21,Male,Arts,2.44,4.6,5.7,7.1,53,5,False
6941,24,Female,Science,3.1,4.4,6.3,2.2,15,8,False
6942,20,Female,Business,3.39,6.0,6.9,4.2,42,4,False
6943,24,Female,Engineering,2.23,6.1,5.0,3.1,16,4,True
6944,21,Male,Engineering,3.22,7.4,4.6,3.0,60,3,True
6945,23,Male,Medical,3.78,7.1,4.9,4.6,144,3,False
6946,21,Male,Engineering,3.53,6.4,7.8,8.6,124,2,False
6947,22,Female,Business,3.01,6.6,7.7,2.9,148,2,False
6948,23,Male,Science,2.23,7.7,4.6,0.8,43,6,True
6949,21,Male,Medical,2.75,7.9,3.8,1.3,147,4,False
6950,19,Female,Business,2.42,6.4,4.7,5.5,125,4,False
6951,19,Male,Science,2.21,4.7,6.1,4.7,26,8,False
6952,20,Female,Business,2.31,6.7,6.7,4.8,1,4,False
6953,19,Female,Engineering,1.92,6.0,1.2,5.5,103,2,False
6954,24,Female,Arts,3.57,6.4,4.4,2.7,84,2,False
6955,18,Female,Business,3.5,5.8,5.1,3.4,8,3,False
6956,18,Female,Science,3.1,8.1,6.2,3.1,47,4,False
6957,18,Female,Engineering,3.66,6.2,5.5,0.1,22,6,False
6958,18,Female,Science,3.29,6.4,5.7,2.4,90,4,False
6959,18,Female,Business,2.74,7.4,6.9,3.0,114,2,False
6960,19,Female,Science,4.0,6.0,7.2,4.8,70,3,False
6961,22,Male,Medical,3.02,6.1,6.4,5.0,11,4,False
6962,18,Female,Arts,3.29,7.4,6.4,6.0,124,2,False
6963,20,Male,Engineering,2.74,6.7,2.6,1.5,26,3,False
6964,23,Female,Business,3.02,7.2,8.5,4.8,109,3,False
6965,20,Female,Science,2.3,7.4,2.2,1.3,123,5,False
6966,22,Male,Science,3.49,7.9,1.4,2.6,18,3,False
6967,19,Female,Arts,2.22,8.0,5.2,4.7,45,5,False
6968,22,Male,Engineering,2.65,7.8,5.2,5.6,136,4,True
6969,22,Male,Business,3.27,5.0,3.7,2.4,51,3,False
6970,18,Male,Medical,2.07,5.6,6.0,2.2,84,2,False
6971,18,Male,Medical,2.18,6.4,6.2,4.6,4,4,True
6972,21,Female,Science,3.71,8.5,5.4,4.7,138,3,False
6973,22,Female,Engineering,3.01,6.5,1.8,3.2,93,4,False
6974,21,Female,Business,2.4,6.2,6.1,7.4,0,5,False
6975,23,Male,Science,2.77,8.4,6.4,3.2,90,2,False
6976,19,Female,Medical,2.03,8.5,3.2,4.6,43,4,False
6977,23,Male,Engineering,3.13,6.9,4.0,4.8,144,3,False
6978,19,Female,Medical,3.03,7.5,2.6,3.0,115,2,False
6979,21,Female,Business,2.18,7.6,3.2,3.8,70,4,False
6980,22,Male,Arts,3.77,7.4,3.1,2.1,16,4,False
6981,22,Male,Engineering,2.55,9.0,4.3,1.2,93,5,False
6982,21,Female,Business,3.37,9.1,4.6,4.9,94,2,True
6983,24,Female,Medical,3.66,8.5,0.0,3.7,16,6,False
6984,21,Male,Science,2.29,6.2,4.5,3.0,57,4,True
6985,24,Male,Business,2.2,7.8,4.1,0.9,68,2,False
6986,22,Male,Engineering,1.92,8.2,6.9,6.3,79,2,True
6987,24,Male,Engineering,3.07,6.2,6.5,6.0,73,4,True
6988,21,Female,Business,3.23,9.6,4.3,3.3,141,4,False
6989,20,Male,Business,2.11,6.2,5.1,5.4,125,5,True
6990,24,Female,Science,2.11,6.8,7.0,0.7,83,4,False
6991,19,Female,Science,2.11,7.3,3.9,0.3,72,2,False
6992,18,Male,Engineering,2.36,6.4,4.5,5.9,149,4,False
6993,20,Male,Science,2.72,7.8,7.1,4.0,37,3,False
6994,23,Male,Arts,2.12,5.8,5.6,0.0,64,4,False
6995,21,Female,Engineering,2.64,8.0,4.8,3.7,86,5,False
6996,20,Female,Engineering,3.23,6.0,3.8,6.3,50,4,False
6997,18,Male,Engineering,2.35,6.8,3.4,2.6,117,4,True
6998,23,Female,Business,2.62,8.2,1.5,1.2,115,3,False
6999,22,Female,Engineering,3.64,7.3,3.3,3.3,52,3,False
7000,24,Male,Science,3.23,8.1,6.5,2.7,105,4,False
7001,18,Male,Business,2.24,4.3,3.6,1.2,60,7,False
7002,24,Male,Business,2.98,8.3,4.4,2.8,24,4,False
7003,20,Female,Business,3.31,6.5,8.4,3.1,71,2,False
7004,21,Female,Medical,3.39,6.3,6.8,3.1,105,3,False
7005,24,Female,Arts,2.52,6.5,6.2,3.7,98,5,True
7006,24,Female,Arts,2.65,8.2,3.0,3.6,137,3,False
7007,18,Female,Business,2.66,6.5,5.5,3.5,99,4,False
7008,20,Female,Science,2.95,6.5,7.0,2.4,32,3,False
7009,20,Male,Business,3.58,6.8,4.7,6.5,11,6,False
7010,18,Female,Science,3.16,5.4,4.8,3.9,123,5,False
7011,20,Female,Science,2.19,7.8,5.5,3.3,80,4,False
7012,21,Female,Science,2.28,6.5,4.0,2.8,77,5,False
7013,24,Male,Medical,2.2,7.5,3.0,3.7,123,3,True
7014,20,Male,Engineering,3.55,9.7,5.4,3.6,10,6,False
7015,24,Male,Arts,3.05,5.4,2.4,4.4,140,3,False
7016,19,Female,Business,2.57,7.7,6.7,4.5,77,2,False
7017,23,Male,Medical,3.25,7.5,8.5,4.4,110,5,False
7018,23,Male,Medical,3.26,5.3,5.6,4.0,85,2,False
7019,18,Female,Engineering,2.15,6.7,4.3,4.4,147,2,False
7020,18,Female,Engineering,2.68,6.3,8.3,4.0,12,6,False
7021,21,Female,Medical,2.18,8.2,1.8,2.0,18,4,False
7022,24,Male,Arts,3.88,9.6,9.0,4.0,74,5,False
7023,22,Female,Engineering,2.38,6.8,3.2,3.3,10,3,False
7024,22,Male,Engineering,2.95,7.6,6.3,2.0,82,4,False
7025,19,Female,Business,3.41,7.2,7.6,4.9,122,3,False
7026,21,Female,Engineering,2.82,6.3,3.9,4.7,21,4,False
7027,18,Male,Business,3.3,8.4,0.9,3.8,107,5,False
7028,20,Female,Arts,3.53,4.5,4.8,1.3,128,7,False
7029,20,Male,Business,3.18,5.9,2.4,3.6,115,5,False
7030,22,Female,Science,2.31,6.6,5.2,6.5,53,5,False
7031,22,Male,Medical,2.65,5.1,5.2,2.3,138,4,False
7032,24,Male,Science,3.3,8.7,3.6,4.7,4,4,False
7033,20,Female,Science,3.47,7.0,3.1,4.7,130,4,False
7034,23,Female,Arts,2.48,8.4,2.9,2.9,98,4,False
7035,23,Male,Medical,3.1,5.7,4.4,1.9,100,5,False
7036,20,Female,Medical,3.46,8.2,3.8,4.9,45,6,False
7037,22,Female,Medical,3.05,9.8,2.5,2.4,92,5,False
7038,20,Male,Arts,3.3,7.0,4.4,4.1,70,4,False
7039,20,Female,Engineering,3.5,6.6,5.3,2.2,132,3,False
7040,21,Male,Engineering,3.05,6.1,4.9,2.3,27,6,False
7041,23,Male,Engineering,2.59,4.5,0.5,2.1,4,8,True
7042,18,Male,Medical,2.44,4.9,5.5,5.5,53,8,True
7043,23,Male,Medical,2.32,8.3,5.3,2.4,64,5,False
7044,21,Male,Arts,3.05,6.4,5.7,4.7,112,3,False
7045,23,Female,Business,2.14,8.0,4.2,3.2,104,5,False
7046,18,Female,Business,2.81,8.3,5.1,3.9,42,6,False
7047,18,Male,Medical,2.73,5.2,2.9,3.2,44,5,False
7048,23,Female,Science,2.94,9.8,0.0,4.0,74,4,False
7049,23,Male,Engineering,2.25,5.3,6.5,3.7,32,3,False
7050,18,Female,Medical,3.24,7.0,5.9,0.8,40,6,False
7051,23,Female,Business,3.3,6.7,2.1,1.7,7,4,False
7052,18,Male,Science,2.98,8.0,5.1,4.3,130,4,False
7053,23,Male,Engineering,2.17,8.1,2.2,6.0,8,4,True
7054,20,Female,Business,2.23,5.2,4.5,5.0,129,2,True
7055,19,Female,Science,2.16,7.7,3.7,3.8,128,2,False
